,profile_id,lat,lon,prediction
692,4903007_24,35.61042,-137.37079,6
693,4903008_59,27.88264,-140.25778,2
694,4903009_16,33.9771,-121.45604,6
695,4903011_25,35.24424,-122.5296,6
696,4903015_3,40.50332,-135.01966,6
697,4903015_9,40.47904,-135.6162,6
698,4903025_7,29.99299,-172.81706,0
699,4903176_27,-0.223,-160.984,3
700,4903178_1,-2.541,-152.073,3
701,4903182_4,25.827,-114.263,0
702,4903185_14,27.682,-117.47,0
703,4903185_29,28.042,-116.022,0
704,4903186_13,10.151,-94.934,0
705,4903197_8,14.765,-135.078,2
706,4903199_18,-8.691,-152.104,5
707,4903201_9,39.567,-177.589,6
708,5901391_435,-12.007,-171.706,5
709,5901816_368,-11.65,-163.034,5
710,5901818_369,17.228,159.896,5
711,5902238_346,12.177,-171.239,3
712,5902239_316,-8.582,179.458,5
713,5902243_345,21.464,-168.08,3
714,5902245_318,-6.91,172.434,5
715,5902378_145,-33.51668,157.65229,7
716,5902391_103,-28.7607,170.97234,7
717,5902391_149,-35.18886,175.7657,0
718,5902401_132,-38.49093,-140.71306,6
719,5902404_142,-33.00141,-126.93272,0
720,5902408_105,-32.07284,-126.49153,0
721,5902410_122,-29.87807,-129.01507,7
722,5902412_112,-25.60782,-147.83174,7
723,5902431_109,-27.47455,-174.89667,7
724,5902435_102,-19.60773,-178.7962,5
725,5902438_104,-41.43324,-167.58057,6
726,5902438_109,-42.34673,-167.08805,6
727,5902465_90,-44.7482,-143.34641,6
728,5902470_65,-39.16407,130.70072,6
729,5902472_76,-35.13259,-167.535,0
730,5902476_94,-28.68263,-176.20293,2
731,5902503_105,-52.11111,175.02303,4
732,5902504_58,-48.68877,146.43711,6
733,5902504_75,-44.17755,143.10574,6
734,5902509_73,20.93819,-175.75264,3
735,5902512_96,16.34814,166.29985,5
736,5902517_86,13.96723,147.17921,3
737,5902528_60D,-31.74745,-168.80794,0
738,5902529_46D,-32.93802,-158.326,0
739,5903292_276,-31.36,-145.535,0
740,5903411_251,-11.882,163.729,5
741,5903434_251,-15.113,-137.447,5
742,5903434_264,-15.782,-139.955,5
743,5903440_262,-21.015,-132.279,5
744,5903440_282,-22.378,-130.926,5
745,5903512_275,24.525,-143.231,3
746,5903553_272,52.971,176.252,4
747,5903562_240,21.164,-141.742,3
748,5903570_265,-16.566,159.397,5
749,5903572_248,-16.038,-149.493,5
750,5903591_268,-14.038,-146.312,5
751,5903602_280,30.9,-137.481,0
752,5903603_270,30.858,-143.996,0
753,5903653_314,-42.644,166.024,6
754,5903662_310,-50.914,-137.0,6
755,5903701_253,-11.71,177.828,5
756,5903808_261,20.152,135.28,5
757,5903821_249,8.071,-174.537,3
758,5903821_255,7.921,-178.407,3
759,5903873_225,5.12,-135.46,2
760,5903898_224,-43.053,-128.632,6
761,5903905_243,-24.95,-126.675,7
762,5903929_258,-62.048,-114.04599999999999,1
763,5903929_261,-61.795,-115.49600000000001,1
764,5903938_245,-65.072,-106.149,1
765,5903944_256,-9.501,171.28,5
766,5903960_227,-50.886,-161.373,6
767,5903965_232,-39.762,-96.697,6
768,5903965_233,-39.816,-96.835,6
769,5903965_235,-40.04,-97.382,6
770,5903971_207,-46.923,-166.16,6
771,5903971_211,-46.336,-166.035,6
772,5904050_190,51.54,-154.572,4
773,5904095_268,51.379,-147.062,4
774,5904096_281,-62.427,-167.162,1
775,5904119_191,-16.295,173.019,5
776,5904126_196,49.345,-127.846,4
777,5904126_203,50.331,-128.505,6
778,5904156_271,-71.011,-149.807,1
779,5904162_248,-70.44586429725902,-127.57020125563105,1
780,5904187_190,-38.457,-170.322,6
781,5904190_239,-0.993,166.258,3
782,5904199_221,-53.02986,178.7712,4
783,5904200_219,-64.89022,-128.62469,1
784,5904228_220,-49.719,-102.803,4
785,5904249_192,-14.865,174.949,5
786,5904254_183,-12.505,146.33,5
787,5904257_188,-43.755,142.176,6
788,5904257_194,-44.301,141.829,6
789,5904260_201,-36.169,164.709,0
790,5904262_207,-41.647,168.59,0
791,5904266_211,-50.429,-143.911,6
792,5904278_167,1.469,-163.927,3
793,5904288_191,1.278,-111.185,0
794,5904290_142,9.714,163.63,3
795,5904331_222,-36.83022,-173.70947,6
796,5904331_231,-36.87252,-174.67119,0
797,5904331_260,-38.76397,-174.80986,0
798,5904339_251,-18.93444,155.32155,7
799,5904344_200,-14.60184,173.83057,5
800,5904345_195,-18.39608,-161.08349,5
801,5904349_240,-5.50245,162.9041,3
802,5904357_234,-3.86388,178.88646,3
803,5904357_235,-3.90706,178.69361,3
804,5904372_203,-36.39551,164.53649,0
805,5904375_266,-43.44484,160.61162,6
806,5904377_197,0.9322,137.96692,3
807,5904381_169,7.48,176.417,3
808,5904386_226,-9.09146,-179.5148,5
809,5904390_225,-3.84457,151.50297,3
810,5904403_180,-10.896,-164.71,5
811,5904418_128,-41.619,155.784,0
812,5904426_171,-37.535,137.19,6
813,5904435_158,-44.731,177.989,6
814,5904458_325,44.663,-132.206,4
815,5904461_295,22.196,-146.766,3
816,5904462_313,15.447,-175.155,3
817,5904463_288,12.425,-144.917,2
818,5904493_179,-59.5158503432448,-166.93321278106862,1
819,5904494_166,-61.411,163.62,1
820,5904497_269,-1.05294,-117.77385,2
821,5904497_286,-1.09043,-121.01714,0
822,5904501_257,0.9597,-139.92229,3
823,5904504_279,1.09084,179.21887,3
824,5904524_249,-1.37349,174.65777,3
825,5904526_273,3.76576,136.39846,3
826,5904526_274,3.83422,135.49105,3
827,5904530_212,6.31669,177.81175,3
828,5904534_208,-42.23216,-156.71558,6
829,5904543_147,-13.074,-152.943,5
830,5904545_172,-1.219,-150.354,3
831,5904546_152,-4.436,-119.288,2
832,5904551_167,6.088,-168.637,3
833,5904575_126,5.482,-133.327,3
834,5904593_72,-26.082,-72.323,6
835,5904600_247,-7.299,-128.652,3
836,5904600_265,-6.678,-126.417,3
837,5904601_281,-7.807,-97.49,2
838,5904605_111,-34.999,-154.236,0
839,5904608_110,-34.994,-167.16,0
840,5904612_134,-15.133,-146.607,5
841,5904642_132,-17.962,-144.531,5
842,5904678_102,-45.53,134.732,6
843,5904682_111,-49.921,150.622,6
844,5904682_127,-58.163,165.727,4
845,5904685_75,-41.822,-101.79,6
846,5904725_13,-4.949,-147.151,3
847,5904740_63,-3.768,-128.919,2
848,5904742_71,49.105,167.09,4
849,5904780_82,9.796,-119.069,0
850,5904786_108,9.907,-117.216,2
851,5904787_74,5.361,-134.997,3
852,5904787_85,5.129,-140.544,3
853,5904789_63,-34.153,129.259,0
854,5904811_108,-40.595,149.027,0
855,5904811_77,-34.688,153.494,0
856,5904842_57,-49.731,-92.349,4
857,5904850_136,-33.902,-111.136,0
858,5904858_70,-74.137,-153.216,1
859,5904865_94,-0.666,153.275,3
860,5904867_97,44.478,-164.519,4
861,5904885_171,-57.663,-155.478,1
862,5904885_191,-58.936,-133.054,1
863,5904886_188,-61.337,-152.832,1
864,5904886_207,-58.587,-141.45,1
865,5904890_149,-35.054,129.986,0
866,5904900_164,-54.603,-178.255,6
867,5904907_173,2.069,130.729,3
868,5904927_151,-29.696,-165.137,0
869,5904934_176,21.036,165.377,3
870,5904946_83,-1.833,-144.48,3
871,5904973_86,-7.309,-130.262,3
872,5904975_85,11.724,-109.733,2
873,5904986_101,-68.802,-107.508,1
874,5904986_88,-68.925,-106.464,1
875,5904990_106,22.714,145.301,7
876,5904991_135,17.446,171.29,5
877,5905025_100,-52.945,146.236,4
878,5905033_114,-63.18,-104.701,1
879,5905035_106,-55.342,-102.89999999999998,4
880,5905038_118,-10.1615,-158.8182,5
881,5905040_102,-17.442,163.781,5
882,5905041_108,-21.7522,165.4525,7
883,5905053_60,15.506,-178.598,3
884,5905055_105,28.511,-151.69,2
885,5905055_157,29.311,-156.447,0
886,5905057_174,25.715,-127.715,0
887,5905058_178,22.634,-150.049,3
888,5905059_70,22.314,-171.937,3
889,5905059_92,22.562,-173.785,3
890,5905065_79,-73.798,-148.915,1
891,5905072_74,-49.018,136.708,6
892,5905072_81,-51.257,142.954,4
893,5905100_49,-65.06716098357204,166.73738704351226,1
894,5905105_67,-36.085,-74.694,6
895,5905110_87,-30.897,-124.734,0
896,5905112_143,-31.106,-108.487,0
897,5905119_68,-28.821,-110.281,7
898,5905121_49,-31.142,-96.218,0
899,5905121_57,-30.104,-97.49,0
900,5905161_39D,-31.41735,-153.62732,0
901,5905162_37D,-44.15679,-166.86556,6
902,5905173_64,-38.369,161.555,0
903,5905185_85,-56.104,-170.202,4
904,5905190_58,-42.195,136.898,6
905,5905195_52,-35.4,126.8483,0
906,5905205_73,-23.9365,173.3246,7
907,5905235_25D,-27.56416,-157.78557,7
908,5905246_37,-42.67419,-164.22437,6
909,5905266_40,-33.78544,-171.62342,0
910,5905271_37,23.91597,-141.76718,3
911,5905271_43,24.45016,-141.36262,0
912,5905273_39,18.19607,-145.35022,2
913,5905276_14,10.26077,-165.15807,2
914,5905278_62,-50.07159,-158.47293,6
915,5905282_55,50.908,-167.687,4
916,5905283_49,55.08,174.225,4
917,5905285_33,-0.544,167.368,3
918,5905288_47,48.031,168.373,4
919,5905289_34,0.573,-176.096,3
920,5905291_42,-2.493,-167.029,3
921,5905298_30,-3.92,176.412,5
922,5905313_21,1.65,-118.644,2
923,5905320_59,-41.28,-127.302,6
924,5905321_58,-42.14,-115.027,6
925,5905322_58,-44.134,-100.5,6
926,5905325_29,-40.13,-82.428,6
927,5905330_54,-24.332,-167.48,7
928,5905334_28,-43.972,-106.043,6
929,5905343_63,-23.01,-148.012,7
930,5905361_32,10.098,-128.504,2
931,5905363_53,10.056,-129.844,2
932,5905377_17,-58.508,154.287,1
933,5905391_64,-38.9728,-176.047,6
934,5905393_26,-40.3749,138.2878,6
935,5905393_61,-42.0969,130.2088,6
936,5905398_34,-44.5901,155.5328,0
937,5905400_50,-36.7712,153.4953,0
938,5905406_2,-11.3568,163.2701,5
939,5905411_37,-26.079329,164.091263,7
940,5905635_12,-67.34538472279186,-171.8913189039542,1
941,5905640_3,-15.927,156.917,5
942,5905648_21,-17.294,-144.311,5
943,5905649_25,-17.566,147.062,5
944,5905650_24,-18.545,-157.687,5
945,5905661_9,-28.816,-168.004,7
946,5905667_27,-0.48,177.983,3
947,5905668_19,1.573,-175.769,3
948,5905669_23,-3.337,-124.076,2
949,5905677_26,-58.46385,-178.32268,1
950,5905678_27,-52.47604,-163.88059,4
951,5905682_1,-33.53715,-167.73773,0
952,5905683_36,-24.78779,-174.52284,7
953,5905685_26,-17.55093,-165.82551,5
954,5905685_43,-18.39958,-164.53992,5
955,5905689_17,-13.29799,-130.73252,5
956,5905694_16,-9.98525,-122.26592,3
957,5905694_31,-9.22616,-123.07706,3
958,5905694_35,-8.64116,-122.74724,3
959,5905696_31,-8.07924,-122.00925,3
960,5905711_19,-10.76623,-173.54875,5
961,5905720_14,-9.27562,166.94355,5
962,5905725_11,-26.7262,162.95754,7
963,5905729_38,13.031,-154.717,2
964,5905742_32,40.728,-148.957,6
965,5905744_41,30.604,-153.352,0
966,5905758_18D,-32.06648,-171.69188,0
967,5905761_7D,-32.99795,-165.52164,0
968,5905766_49D,-14.41582,-159.79661,5
969,5905781_19,-58.34064,177.07122,4
970,5905789_4,22.11753,-164.1424,5
971,5905963_26,-8.578,-123.887,3
972,5905969_21,8.227,-162.059,2
973,5905972_22,-7.885,-155.75,5
974,5905973_40,-3.813,177.425,3
975,5905975_60,-2.317,-178.635,3
976,5905989_10,50.238,-142.661,4
977,5905989_77,50.045,-142.717,4
978,5905990_87,51.797,-141.626,4
979,5905990_90,51.778,-141.628,4
980,5906022_8,10.787,-99.823,2
981,6901430_109,-13.302,161.447,5
982,6901502_159,-13.276,-81.457,0
983,6901671_124,-18.839,-161.284,5
984,6901678_124,-4.357,159.53,3
985,6901679_119,-15.789,-158.643,5
986,6902665_191,-9.644,-81.512,0
987,6902856_11,-9.728201666666667,-139.79774666666665,5
988,6902925_10,-7.36263,-137.16748,3
989,6903211_79,-58.635328333333334,-157.87681333333333,1
990,6903212_98,-59.852765,-129.13574666666668,1
991,6903215_56,-46.71366833333333,156.14174666666668,6
992,6903231_50,-62.77500666666667,-169.93979666666667,1
993,7900067_212,-59.09184,-131.40668,1
994,7900210_159,-65.24212,-126.76982,1
995,7900213_136,-61.03124,-99.06958,1
996,7900216_147,-55.7802,-85.58465,4
997,7900302_139,-62.91113,-87.1089,1
998,7900326_278,-60.511,-134.759,1
999,7900327_254,-55.018,-91.78300000000002,4
1000,7900391_171,-57.078,-146.93,1
1001,7900611_119,-65.18,-172.222,1
1002,7900618_112,-59.67,-133.422,1
1003,7900626_30,-65.712,175.541,1
1004,7900627_50,-64.345,-161.801,1
1005,7900667_84,-62.19409,-138.47758,1
1006,7900674_97,-63.9606,-123.29137,1
1007,7900680_63,-56.97176,-138.5903,1
1008,1900726_398,-24.548,-131.289,7
1009,1900977_329,-57.469,167.948,4
1010,1900978_327,-50.998,-117.38,4
1011,1900978_359,-55.767,-107.262,4
1012,1901393_336,-47.68,133.92,6
1013,1901729_129,-48.88701,-76.10993,6
1014,2901301_302,-51.11,-135.752,6
1015,2901490_222,22.648,153.974,7
1016,2901490_231,23.544,153.775,5
1017,2901526_294,37.38,-171.359,0
1018,2901758_68,37.825,133.125,4
1019,2901759_94,39.076,138.288,4
1020,2901763_103,25.51,135.37,7
1021,2901765_67,18.943,137.126,5
1022,2902527_265,36.2863,-170.0845,0
1023,2902564_173,-4.056,163.217,3
1024,2902573_191,-29.234,-124.657,7
1025,2902580_205,17.496,145.35,5
1026,2902585_168,42.868,139.492,1
1027,2902607_192,11.721,131.159,3
1028,2902676_152,19.839,125.04,7
1029,2902704_42,17.75,127.55,5
1030,2902704_84,16.834,127.885,5
1031,2902707_104,14.063,127.344,3
1032,2902707_131,13.636,126.264,3
1033,2902708_139,16.097,129.712,5
1034,2902708_70,14.33,128.066,5
1035,2902712_41,6.799,129.497,3
1036,2902718_99,21.015,131.675,7
1037,2902719_54,19.528,137.06,5
1038,2902724_129,14.954,133.209,5
1039,2902726_21,21.057,138.675,5
1040,2902726_28,21.039,138.13,7
1041,2902726_35,21.024,137.713,5
1042,2902727_59,21.899,134.801,7
1043,2902729_163,5.927,126.115,3
1044,2902729_364,3.951,122.906,2
1045,2902748_50,32.427,151.839,7
1046,2902754_31,30.48001,140.92346333333333,7
1047,2902761_100,19.223,130.205,5
1048,2902761_44,18.79,131.77,5
1049,2902988_143,30.55,148.98,7
1050,2902992_117,40.138,166.421,0
1051,2902992_63,37.455,157.783,2
1052,2902996_62,40.3,156.532,6
1053,2902996_90,40.741,158.405,4
1054,2902997_139,43.536,155.683,4
1055,2903001_36,23.64,131.454,7
1056,2903004_451,41.427,159.511,4
1057,2903004_471,40.925,156.721,4
1058,2903177_119,29.553,133.332,7
1059,2903177_92,28.827,140.087,7
1060,2903179_129,27.867,144.158,7
1061,2903179_131,27.913,143.977,7
1062,2903187_125,34.782,139.592,0
1063,2903189_107,29.67,130.996,5
1064,2903194_89,36.361,161.449,7
1065,2903196_124,33.722,146.994,7
1066,2903197_101,35.224,161.815,0
1067,2903203_111,35.602,172.689,6
1068,2903206_418,35.749,-169.866,0
1069,2903206_443,35.405,-170.16,0
1070,2903215_49,33.631,150.37,2
1071,2903220_17,40.359,142.853,4
1072,2903220_45,36.817,144.717,6
1073,2903325_59,34.524,154.506,7
1074,2903331_10,22.399,132.722,7
1075,2903336_8,27.862,132.08,7
1076,2903346_16,30.097,150.738,7
1077,2903347_49,24.45,174.044,5
1078,2903350_24,44.542,172.167,4
1079,2903352_8,37.835,161.575,0
1080,2903354_114,47.003,158.881,4
1081,2903354_151,45.385,155.954,1
1082,2903354_156,44.531,154.078,1
1083,2903365_14,24.162,136.968,7
1084,2903365_23,24.406,136.854,7
1085,2903365_28,24.547,136.399,7
1086,2903367_26,32.817,135.453,2
1087,3900571_413,3.496,-83.728,2
1088,3900613_426,-11.336,-132.346,5
1089,3900614_425,-7.744,169.112,5
1090,3900742_339,8.529,-102.031,2
1091,3900786_257,11.056,-109.502,2
1092,3901002_230,-8.20163,-89.08879,0
1093,3901036_231,-17.98377,-93.49797,0
1094,3901036_256,-18.82062,-95.56966,0
1095,3901036_269,-18.25967,-96.55752,0
1096,3901152_236,1.209,-105.72,0
1097,3901155_219,5.715,-90.58,2
1098,3901157_197,-0.784,-138.914,3
1099,3901165_186,-7.383,-111.882,2
1100,3901176_147,3.381,-94.162,2
1101,3901178_189,6.736,-93.645,0
1102,3901183_175,-11.19,-91.795,0
1103,3901184_175,-7.048,-88.172,2
1104,3901189_134,-6.195,-102.867,2
1105,3901198_124,-29.009,-121.435,0
1106,3901203_92,3.167,-112.968,2
1107,3901204_126,-6.90159,-104.22113,2
1108,3901212_127,-51.07051,-85.71662,4
1109,3901217_127,-46.57729,-81.53301,4
1110,3901231_134,-3.83216,-83.32707,0
1111,3901252_101,-21.78874,-98.19123,0
1112,3901261_198,0.74718,-84.26704,2
1113,3901261_204,1.78345,-83.14927,0
1114,3901262_210,-3.24103,-86.02612,0
1115,3901263_202,3.62912,-86.20534,2
1116,3901274_59,-33.42486,-115.5254,0
1117,3901291_67,-25.511,-104.192,0
1118,3901296_58,-52.294,-85.491,4
1119,3901297_62,-57.046,-80.839,4
1120,3901304_25,11.553,152.293,3
1121,3901468_60,-32.44053,-89.73887,0
1122,3901468_64,-31.77963,-89.10518,0
1123,3901475_41,-43.33367,-100.10168,6
1124,3901477_63,-44.82454,-90.06596,4
1125,3901478_69,-46.55159,-88.88604,4
1126,3901481_62,-40.47111,-76.57121,6
1127,3901482_63,-39.4393,-84.59587,6
1128,3901484_50,-30.79955,-78.49729,0
1129,3901530_147,10.023296666666667,-106.64548166666667,0
1130,3901789_36,-25.2028,-92.5929,0
1131,3901793_23,-21.44662,-107.44252,5
1132,3901794_67,-22.82612,-111.031,5
1133,3901795_49,-23.424,-115.42103,5
1134,3901798_2,-12.9731,-118.0226,3
1135,3901799_29,-13.05281,-113.54597,3
1136,3901807_149,-21.62069,-85.55772,0
1137,3901812_70,-11.47072,-88.77328,2
1138,3901814_153,-13.04815,-100.90399,2
1139,3901837_12,-30.00597,-75.77031,0
1140,3901899_60,-43.32946,144.532095,6
1141,3901905_83,-49.29634,-171.32747166666667,6
1142,3901906_75,-63.507245613973176,-164.98118975179085,1
1143,3902139_51,-27.96727,-76.68904,0
1144,3902141_28,-21.7889,-85.44699,0
1145,3902142_287,-18.9554,-83.8184,0
1146,3902142_289,-18.9157,-83.87921,0
1147,3902142_389,-17.73333,-83.98976,0
1148,3902142_439,-18.3516,-83.93931,0
1149,3902142_445,-18.49955,-83.95912,0
1150,3902143_17,-15.52343,-98.65657,0
1151,4900810_349,18.319,-144.541,3
1152,4900855_347,52.511,158.947,4
1153,4900857_344,22.948,-130.809,2
1154,4901052_329,12.789,175.305,2
1155,4901253_289,40.407,-134.083,6
1156,4901261_287,49.761,169.17,4
1157,4901409_238,34.494,-154.789,0
1158,4901433_262,29.726,174.222,0
1159,4901433_263,29.625,174.062,0
1160,4901434_241,31.356,-163.855,0
1161,4901436_268,40.851,-147.709,6
1162,4901437_230,36.912,-152.217,6
1163,4901443_261,15.044,-164.572,3
1164,4901492_224,18.231,-143.137,3
1165,4901492_235,18.161,-146.687,3
1166,4901494_225,12.7,-110.061,0
1167,4901542_226,26.978,158.551,7
1168,4901635_198,18.1609,-107.78743,0
1169,4901640_182,35.63087,-126.57711,6
1170,4901651_165,-2.753,-170.108,5
1171,4901656_171,0.064,-177.495,3
1172,4901772_146,45.54819869995117,-133.75863647460938,4
1173,4901792_105,-52.939388275146484,-162.04782104492188,4
1174,4901818_86,52.13987350463867,-133.28968811035156,4
1175,4901821_84,48.739749908447266,-129.03720092773438,6
1176,4902088_120,54.001,-158.344,4
1177,4902148_153,28.682,-160.9,2
1178,4902253_232,43.94,-141.476,4
1179,4902305_112,42.961,152.166,1
1180,4902316_63,12.42869,-108.68175,2
1181,4902332_47,17.51405,-120.89716,2
1182,4902360_110,30.602,179.029,2
1183,4902369_114,52.502,-148.337,4
1184,4902374_42,42.998,-170.578,4
1185,4902376_52,47.574,-156.266,4
1186,4902402_59,47.49454116821289,-126.54620361328125,4
1187,4902411_61,50.168968200683594,-135.23370361328125,4
1188,4902459_41,53.62834930419922,-156.2039031982422,4
1189,4902476_7,9.700411796569824,-86.9159164428711,2
1190,4902890_68,33.258,-160.083,0
1191,4902895_58,32.986,-165.886,0
1192,4902901_54,-16.18,-106.976,3
1193,4902901_92,-15.409,-102.366,3
1194,4902901_96,-15.776,-102.072,3
1195,4902903_96,21.934,-108.273,0
1196,4902906_75,1.269,-130.191,2
1197,4902906_78,0.942,-129.875,2
1198,4902929_60,19.421,-109.053,0
1199,4902932_64,31.781,-137.742,0
1200,4902933_63,38.078,-134.107,6
1201,4902979_54,46.76,-149.571,4
1202,4902982_8,34.783,-178.83,0
1203,4903009_33,34.6281,-122.7349,6
1204,4903033_8,44.052,-147.288,4
1205,5901026_453,-9.996,178.938,5
1206,5901119_433,-15.217,-162.605,5
1207,5901119_435,-15.137,-162.828,5
1208,5901122_429,15.274,-112.463,2
1209,5901301_407,14.154,-141.031,2
1210,5901303_416,5.869,-110.402,2
1211,5901385_431,-11.439,160.461,5
1212,5901888_360,-22.729,-137.674,5
1213,5902154_356,14.671,150.728,5
1214,5902213_331,10.883,-130.185,0
1215,5902237_340,11.174,-170.296,3
1216,5902334_235,-44.52951,-131.61759,6
1217,5902338_187,-55.6731,-91.4386,4
1218,5902340_182,-42.76292,-173.78012,0
1219,5902349_154,-49.50004,-178.62308,4
1220,5902376_160,-50.49915,145.38711,6
1221,5902378_149,-33.22047,153.2562,7
1222,5902381_212,-49.28712,-146.29718,6
1223,5902390_120,-42.06442,-166.33413,6
1224,5902391_107,-29.98371,171.21885,7
1225,5902393_125,-29.78376,-176.58432,7
1226,5902396_137,-35.3133,-161.19962,0
1227,5902422_126,-12.51353,-145.96735,5
1228,5902435_105,-19.50398,-179.04444,5
1229,5902436_139,-30.80226,-175.12052,0
1230,5902437_145,-32.9351,-178.10234,0
1231,5902439_133,-48.16,-130.22547,6
1232,5902447_253D,-34.33899,-174.52553,0
1233,5902457_82D,-12.29504,-170.63398,5
1234,5902465_116,-42.96506,-139.854,6
1235,5902468_72,-49.32703,140.99217,6
1236,5902481_83,-36.3766,125.7857,0
1237,5902495_91,-49.29441,145.26294,6
1238,5902495_96,-51.08633,147.61326,6
1239,5902503_91,-52.51494,157.01458,4
1240,5902506_59,-44.37445,145.7817,6
1241,5902508_104,20.96653,-176.45236,5
1242,5902511_91,16.69737,-174.94835,3
1243,5902516_98,10.86139,144.09783,3
1244,5903262_306,-59.119,-101.60700000000003,4
1245,5903295_284,-37.403,-148.143,6
1246,5903355_297,-46.373,173.475,6
1247,5903358_272,-24.396,-144.423,7
1248,5903366_289,-31.289,-112.996,0
1249,5903412_281,-17.08,-114.945,5
1250,5903413_274,-40.263,157.987,0
1251,5903414_272,-17.39,-156.964,5
1252,5903418_262,-13.012,-156.831,5
1253,5903444_262,-24.306,-137.924,7
1254,5903563_245,11.372,-165.552,2
1255,5903575_269,-11.38,144.377,7
1256,5903577_284,-22.078,-105.412,5
1257,5903580_260,-12.721,-127.107,5
1258,5903580_267,-13.602,-127.81,5
1259,5903580_274,-13.73,-127.74,5
1260,5903582_268,-28.064,170.903,7
1261,5903591_256,-12.823,-145.267,5
1262,5903596_285,28.25,-127.582,0
1263,5903597_245,30.865,-135.788,0
1264,5903607_280,31.611,-140.921,0
1265,5903653_306,-44.172,165.417,0
1266,5903667_277,-52.365,-100.22699999999998,4
